Date,Room Id,is_sold,Market Segment,Rate,LOS,Booking Date,DBA
2024-05-01,114,1,Offline TA/TO,111.0,3,2024-04-29,47.0
2024-05-01,115,1,Group,57.0,3,2024-04-29,3.0
2024-05-01,116,1,Corporate,110.0,5,2024-04-28,19.0
2024-05-01,117,1,Group,105.0,4,2024-04-30,26.0
2024-05-01,118,1,Corporate,67.0,4,2024-04-30,29.0
2024-05-01,119,1,Group,86.0,4,2024-04-28,4.0
2024-05-01,120,1,Group,97.0,2,2024-04-30,48.0
2024-05-01,121,0,,0.0,0,,
2024-05-01,122,1,Group,134.0,4,2024-04-30,25.0
2024-05-01,123,1,Transient,160.0,4,2024-04-30,11.0
2024-05-01,124,1,Retail,78.0,5,2024-05-01,77.0
2024-05-01,125,1,Corporate,95.0,3,2024-05-01,3.0
2024-05-01,126,1,Transient,58.0,3,2024-05-01,46.0
2024-05-01,127,0,,0.0,0,,
2024-05-01,128,1,Transient,122.0,2,2024-05-01,44.0
2024-05-01,129,0,,0.0,0,,
2024-05-01,130,0,,0.0,0,,
2024-05-02,101,0,,0.0,0,,
2024-05-02,102,1,Offline TA/TO,108.0,4,2024-05-02,81.0
2024-05-02,103,1,Corporate,80.0,5,2024-05-02,74.0
2024-05-02,104,1,Online TA,153.0,2,2024-05-01,40.0
2024-05-02,105,1,Online TA,158.0,5,2024-05-02,87.0
2024-05-02,106,1,Group,83.0,1,2024-05-02,67.0
2024-05-02,107,1,Online TA,136.0,4,2024-04-30,3.0
2024-05-02,108,0,,0.0,0,,
2024-05-02,109,1,Offline TA/TO,56.0,5,2024-05-01,62.0
2024-05-02,110,1,Offline TA/TO,102.0,4,2024-04-30,3.0
2024-05-02,111,0,,0.0,0,,
2024-05-02,112,1,Offline TA/TO,117.0,5,2024-04-30,2.0
2024-05-02,113,1,Corporate,91.0,5,2024-04-29,62.0
2024-05-02,114,1,Offline TA/TO,117.0,2,2024-05-02,5.0
2024-05-02,115,0,,0.0,0,,
2024-05-02,116,1,Corporate,110.0,5,2024-04-28,18.0
2024-05-02,117,1,Group,105.0,4,2024-04-30,25.0
2024-05-02,118,1,Corporate,67.0,4,2024-04-30,28.0
2024-05-02,119,0,,0.0,0,,
2024-05-02,120,1,Online TA,140.0,2,2024-05-02,25.0
2024-05-02,121,1,Offline TA/TO,87.0,5,2024-05-02,60.0
2024-05-02,122,1,Group,134.0,4,2024-04-30,24.0
2024-05-02,123,1,Transient,160.0,4,2024-04-30,10.0
2024-05-02,124,1,Retail,78.0,5,2024-05-01,76.0
2024-05-02,125,1,Corporate,95.0,3,2024-05-01,2.0
2024-05-02,126,1,Transient,58.0,3,2024-05-01,45.0
2024-05-02,127,0,,0.0,0,,
2024-05-02,128,1,Transient,122.0,2,2024-05-01,43.0
2024-05-02,129,1,Transient,31.0,5,2024-05-02,44.0
2024-05-02,130,0,,0.0,0,,
2024-05-03,101,1,Offline TA/TO,87.0,2,2024-05-03,33.0
2024-05-03,102,1,Offline TA/TO,108.0,4,2024-05-02,80.0
2024-05-03,103,1,Corporate,80.0,5,2024-05-02,73.0
2024-05-03,104,1,Online TA,119.0,2,2024-05-03,76.0
2024-05-03,105,1,Online TA,158.0,5,2024-05-02,86.0
2024-05-03,106,0,,0.0,0,,
2024-05-03,107,1,Online TA,136.0,4,2024-04-30,2.0
2024-05-03,108,1,Group,80.0,1,2024-05-03,88.0
2024-05-03,109,1,Offline TA/TO,56.0,5,2024-05-01,61.0
2024-05-03,110,1,Offline TA/TO,102.0,4,2024-04-30,2.0
2024-05-03,111,0,,0.0,0,,
2024-05-03,112,1,Offline TA/TO,117.0,5,2024-04-30,1.0
2024-05-03,113,1,Corporate,91.0,5,2024-04-29,61.0
2024-05-03,114,1,Offline TA/TO,117.0,2,2024-05-02,4.0
2024-05-03,115,1,Online TA,74.0,4,2024-05-03,59.0
2024-05-03,116,0,,0.0,0,,
2024-05-03,117,1,Group,105.0,4,2024-04-30,24.0
2024-05-03,118,1,Corporate,67.0,4,2024-04-30,27.0
2024-05-03,119,1,Group,96.0,4,2024-05-03,38.0
2024-05-03,120,1,Online TA,140.0,2,2024-05-02,24.0
2024-05-03,121,1,Offline TA/TO,87.0,5,2024-05-02,59.0
2024-05-03,122,1,Group,134.0,4,2024-04-30,23.0
2024-05-03,123,1,Transient,160.0,4,2024-04-30,9.0
2024-05-03,124,1,Retail,78.0,5,2024-05-01,75.0
2024-05-03,125,1,Corporate,95.0,3,2024-05-01,1.0
2024-05-03,126,1,Transient,58.0,3,2024-05-01,44.0
2024-05-03,127,0,,0.0,0,,
2024-05-03,128,1,Offline TA/TO,59.0,5,2024-05-03,37.0
2024-05-03,129,1,Transient,31.0,5,2024-05-02,43.0
2024-05-03,130,1,Transient,124.0,1,2024-05-03,64.0
2024-05-04,101,1,Offline TA/TO,87.0,2,2024-05-03,32.0
2024-05-04,102,1,Offline TA/TO,108.0,4,2024-05-02,79.0
2024-05-04,103,1,Corporate,80.0,5,2024-05-02,72.0
2024-05-04,104,1,Online TA,119.0,2,2024-05-03,75.0
2024-05-04,105,1,Online TA,158.0,5,2024-05-02,85.0
2024-05-04,106,1,Corporate,77.0,2,2024-05-04,34.0
2024-05-04,107,0,,0.0,0,,
2024-05-04,108,0,,0.0,0,,
2024-05-04,109,1,Offline TA/TO,56.0,5,2024-05-01,60.0
2024-05-04,110,0,,0.0,0,,
2024-05-04,111,0,,0.0,0,,
2024-05-04,112,1,Offline TA/TO,117.0,5,2024-04-30,0.0
2024-05-04,113,0,,0.0,0,,
2024-05-04,114,0,,0.0,0,,
2024-05-04,115,1,Online TA,74.0,4,2024-05-03,58.0
2024-05-04,116,0,,0.0,0,,
2024-05-04,117,1,Transient,87.0,4,2024-05-04,14.0
2024-05-04,118,1,Offline TA/TO,119.0,5,2024-05-04,24.0
2024-05-04,119,1,Group,96.0,4,2024-05-03,37.0
2024-05-04,120,0,,0.0,0,,
2024-05-04,121,1,Offline TA/TO,87.0,5,2024-05-02,58.0
2024-05-04,122,0,,0.0,0,,
2024-05-04,123,0,,0.0,0,,
2024-05-04,124,1,Retail,78.0,5,2024-05-01,74.0
2024-05-04,125,1,Online TA,85.0,1,2024-05-04,23.0
2024-05-04,126,0,,0.0,0,,
2024-05-04,127,1,Corporate,54.0,1,2024-05-04,55.0
2024-05-04,128,1,Offline TA/TO,59.0,5,2024-05-03,36.0
2024-05-04,129,1,Transient,31.0,5,2024-05-02,42.0
2024-05-04,130,0,,0.0,0,,
2024-05-05,101,0,,0.0,0,,
2024-05-05,102,1,Offline TA/TO,108.0,4,2024-05-02,78.0
2024-05-05,103,1,Corporate,80.0,5,2024-05-02,71.0
2024-05-05,104,1,Online TA,93.0,3,2024-05-05,18.0
2024-05-05,105,1,Online TA,158.0,5,2024-05-02,84.0
2024-05-05,106,1,Corporate,77.0,2,2024-05-04,33.0
2024-05-05,107,1,Transient,202.0,3,2024-05-05,6.0
2024-05-05,108,0,,0.0,0,,
2024-05-05,109,1,Offline TA/TO,56.0,5,2024-05-01,59.0
2024-05-05,110,0,,0.0,0,,
2024-05-05,111,0,,0.0,0,,
2024-05-05,112,1,Offline TA/TO,97.0,1,2024-05-05,44.0
2024-05-05,113,1,Group,126.0,1,2024-05-05,42.0
2024-05-05,114,0,,0.0,0,,
2024-05-05,115,1,Online TA,74.0,4,2024-05-03,57.0
2024-05-05,116,0,,0.0,0,,
2024-05-05,117,1,Transient,87.0,4,2024-05-04,13.0
2024-05-05,118,1,Offline TA/TO,119.0,5,2024-05-04,23.0
2024-05-05,119,1,Group,96.0,4,2024-05-03,36.0
2024-05-05,120,1,Online TA,79.0,2,2024-05-05,4.0
2024-05-05,121,1,Offline TA/TO,87.0,5,2024-05-02,57.0
2024-05-05,122,1,Offline TA/TO,145.0,3,2024-05-05,51.0
2024-05-05,123,1,Group,44.0,4,2024-05-05,39.0
2024-05-05,124,1,Retail,78.0,5,2024-05-01,73.0
2024-05-05,125,1,Offline TA/TO,145.0,2,2024-05-05,1.0
2024-05-05,126,1,Offline TA/TO,120.0,5,2024-05-05,17.0
2024-05-05,127,0,,0.0,0,,
2024-05-05,128,1,Offline TA/TO,59.0,5,2024-05-03,35.0
2024-05-05,129,1,Transient,31.0,5,2024-05-02,41.0
2024-05-05,130,1,Group,93.0,4,2024-05-05,88.0
2024-05-06,101,1,Offline TA/TO,108.0,2,2024-05-06,22.0
2024-05-06,102,0,,0.0,0,,
2024-05-06,103,1,Corporate,80.0,5,2024-05-02,70.0
2024-05-06,104,1,Online TA,93.0,3,2024-05-05,17.0
2024-05-06,105,1,Online TA,158.0,5,2024-05-02,83.0
2024-05-06,106,0,,0.0,0,,
2024-05-06,107,1,Transient,202.0,3,2024-05-05,5.0
2024-05-06,108,1,Transient,114.0,3,2024-05-06,8.0
2024-05-06,109,1,Offline TA/TO,82.0,3,2024-05-06,17.0
2024-05-06,110,0,,0.0,0,,
2024-05-06,111,1,Online TA,80.0,4,2024-05-06,20.0
2024-05-06,112,0,,0.0,0,,
2024-05-06,113,1,Online TA,143.0,3,2024-05-06,74.0
2024-05-06,114,1,Online TA,155.0,1,2024-05-06,64.0
2024-05-06,115,1,Online TA,74.0,4,2024-05-03,56.0
2024-05-06,116,1,Online TA,123.0,3,2024-05-06,87.0
2024-05-06,117,1,Transient,87.0,4,2024-05-04,12.0
2024-05-06,118,1,Offline TA/TO,119.0,5,2024-05-04,22.0
2024-05-06,119,1,Group,96.0,4,2024-05-03,35.0
2024-05-06,120,1,Online TA,79.0,2,2024-05-05,3.0
2024-05-06,121,1,Offline TA/TO,87.0,5,2024-05-02,56.0
2024-05-06,122,1,Offline TA/TO,145.0,3,2024-05-05,50.0
2024-05-06,123,1,Group,44.0,4,2024-05-05,38.0
2024-05-06,124,0,,0.0,0,,
2024-05-06,125,1,Offline TA/TO,145.0,2,2024-05-05,0.0
2024-05-06,126,1,Offline TA/TO,120.0,5,2024-05-05,16.0
2024-05-06,127,1,Online TA,88.0,4,2024-05-06,83.0
2024-05-06,128,1,Offline TA/TO,59.0,5,2024-05-03,34.0
2024-05-06,129,1,Transient,31.0,5,2024-05-02,40.0
2024-05-06,130,1,Group,93.0,4,2024-05-05,87.0
2024-05-07,101,1,Offline TA/TO,108.0,2,2024-05-06,21.0
2024-05-07,102,1,Transient,36.0,5,2024-05-07,44.0
2024-05-07,103,0,,0.0,0,,
2024-05-07,104,1,Online TA,93.0,3,2024-05-05,16.0
2024-05-07,105,0,,0.0,0,,
2024-05-07,106,0,,0.0,0,,
2024-05-07,107,1,Transient,202.0,3,2024-05-05,4.0
2024-05-07,108,1,Transient,114.0,3,2024-05-06,7.0
2024-05-07,109,1,Offline TA/TO,82.0,3,2024-05-06,16.0
2024-05-07,110,1,Online TA,124.0,3,2024-05-07,68.0
2024-05-07,111,1,Online TA,80.0,4,2024-05-06,19.0
2024-05-07,112,1,Corporate,65.0,5,2024-05-07,34.0
2024-05-07,113,1,Online TA,143.0,3,2024-05-06,73.0
2024-05-07,114,0,,0.0,0,,
2024-05-07,115,1,Offline TA/TO,121.0,2,2024-05-07,61.0
2024-05-07,116,1,Online TA,123.0,3,2024-05-06,86.0
2024-05-07,117,1,Transient,87.0,4,2024-05-04,11.0
2024-05-07,118,1,Offline TA/TO,119.0,5,2024-05-04,21.0
2024-05-07,119,1,Transient,48.0,3,2024-05-07,69.0
2024-05-07,120,0,,0.0,0,,
2024-05-07,121,1,Retail,165.0,1,2024-05-07,59.0
2024-05-07,122,1,Offline TA/TO,145.0,3,2024-05-05,49.0
2024-05-07,123,1,Group,44.0,4,2024-05-05,37.0
2024-05-07,124,0,,0.0,0,,
2024-05-07,125,0,,0.0,0,,
2024-05-07,126,1,Offline TA/TO,120.0,5,2024-05-05,15.0
2024-05-07,127,1,Online TA,88.0,4,2024-05-06,82.0
2024-05-07,128,1,Offline TA/TO,59.0,5,2024-05-03,33.0
2024-05-07,129,0,,0.0,0,,
2024-05-07,130,1,Group,93.0,4,2024-05-05,86.0
2024-05-08,101,1,Offline TA/TO,78.0,1,2024-05-08,83.0
2024-05-08,102,1,Transient,36.0,5,2024-05-07,43.0
2024-05-08,103,0,,0.0,0,,
2024-05-08,104,1,Offline TA/TO,83.0,4,2024-05-08,47.0
2024-05-08,105,0,,0.0,0,,
2024-05-08,106,1,Group,30.0,4,2024-05-08,82.0
2024-05-08,107,0,,0.0,0,,
2024-05-08,108,1,Transient,114.0,3,2024-05-06,6.0
2024-05-08,109,1,Offline TA/TO,82.0,3,2024-05-06,15.0
2024-05-08,110,1,Online TA,124.0,3,2024-05-07,67.0
2024-05-08,111,1,Online TA,80.0,4,2024-05-06,18.0
2024-05-08,112,1,Corporate,65.0,5,2024-05-07,33.0
2024-05-08,113,1,Online TA,143.0,3,2024-05-06,72.0
2024-05-08,114,0,,0.0,0,,
2024-05-08,115,1,Offline TA/TO,121.0,2,2024-05-07,60.0
2024-05-08,116,1,Online TA,123.0,3,2024-05-06,85.0
2024-05-08,117,0,,0.0,0,,
2024-05-08,118,1,Offline TA/TO,119.0,5,2024-05-04,20.0
2024-05-08,119,1,Transient,48.0,3,2024-05-07,68.0
2024-05-08,120,0,,0.0,0,,
2024-05-08,121,1,Corporate,100.0,3,2024-05-08,19.0
2024-05-08,122,0,,0.0,0,,
2024-05-08,123,1,Group,44.0,4,2024-05-05,36.0
2024-05-08,124,0,,0.0,0,,
2024-05-08,125,0,,0.0,0,,
2024-05-08,126,1,Offline TA/TO,120.0,5,2024-05-05,14.0
2024-05-08,127,1,Online TA,88.0,4,2024-05-06,81.0
2024-05-08,128,1,Transient,95.0,3,2024-05-08,51.0
2024-05-08,129,1,Transient,111.0,1,2024-05-08,63.0
2024-05-08,130,1,Group,93.0,4,2024-05-05,85.0
2024-05-09,101,0,,0.0,0,,
2024-05-09,102,1,Transient,36.0,5,2024-05-07,42.0
2024-05-09,103,0,,0.0,0,,
2024-05-09,104,1,Offline TA/TO,83.0,4,2024-05-08,46.0
2024-05-09,105,0,,0.0,0,,
2024-05-09,106,1,Group,30.0,4,2024-05-08,81.0
2024-05-09,107,1,Group,93.0,4,2024-05-09,47.0
2024-05-09,108,1,Offline TA/TO,112.0,1,2024-05-09,73.0
2024-05-09,109,0,,0.0,0,,
2024-05-09,110,1,Online TA,124.0,3,2024-05-07,66.0
2024-05-09,111,1,Online TA,80.0,4,2024-05-06,17.0
2024-05-09,112,1,Corporate,65.0,5,2024-05-07,32.0
2024-05-09,113,0,,0.0,0,,
2024-05-09,114,1,Retail,187.0,1,2024-05-09,67.0
2024-05-09,115,0,,0.0,0,,
2024-05-09,116,1,Corporate,72.0,3,2024-05-09,77.0
2024-05-09,117,1,Group,68.0,5,2024-05-09,60.0
2024-05-09,118,0,,0.0,0,,
2024-05-09,119,1,Transient,48.0,3,2024-05-07,67.0
2024-05-09,120,0,,0.0,0,,
2024-05-09,121,1,Corporate,100.0,3,2024-05-08,18.0
2024-05-09,122,0,,0.0,0,,
2024-05-09,123,0,,0.0,0,,
2024-05-09,124,0,,0.0,0,,
2024-05-09,125,1,Online TA,159.0,3,2024-05-09,89.0
2024-05-09,126,1,Offline TA/TO,120.0,5,2024-05-05,13.0
2024-05-09,127,1,Online TA,88.0,4,2024-05-06,80.0
2024-05-09,128,1,Transient,95.0,3,2024-05-08,50.0
2024-05-09,129,1,Online TA,118.0,1,2024-05-09,68.0
2024-05-09,130,0,,0.0,0,,
2024-05-10,101,0,,0.0,0,,
2024-05-10,102,1,Transient,36.0,5,2024-05-07,41.0
2024-05-10,103,0,,0.0,0,,
2024-05-10,104,1,Offline TA/TO,83.0,4,2024-05-08,45.0
2024-05-10,105,1,Offline TA/TO,97.0,1,2024-05-10,10.0
2024-05-10,106,1,Group,30.0,4,2024-05-08,80.0
2024-05-10,107,1,Group,93.0,4,2024-05-09,46.0
2024-05-10,108,0,,0.0,0,,
2024-05-10,109,1,Group,58.0,3,2024-05-10,66.0
2024-05-10,110,0,,0.0,0,,
2024-05-10,111,0,,0.0,0,,
2024-05-10,112,1,Corporate,65.0,5,2024-05-07,31.0
2024-05-10,113,1,Offline TA/TO,98.0,3,2024-05-10,64.0
2024-05-10,114,0,,0.0,0,,
2024-05-10,115,1,Transient,147.0,5,2024-05-10,15.0
2024-05-10,116,1,Corporate,72.0,3,2024-05-09,76.0
2024-05-10,117,1,Group,68.0,5,2024-05-09,59.0
2024-05-10,118,0,,0.0,0,,
2024-05-10,119,0,,0.0,0,,
2024-05-10,120,0,,0.0,0,,
2024-05-10,121,1,Corporate,100.0,3,2024-05-08,17.0
2024-05-10,122,1,Group,130.0,2,2024-05-10,87.0
2024-05-10,123,0,,0.0,0,,
2024-05-10,124,1,Offline TA/TO,54.0,4,2024-05-10,77.0
2024-05-10,125,1,Online TA,159.0,3,2024-05-09,88.0
2024-05-10,126,0,,0.0,0,,
2024-05-10,127,1,Online TA,82.0,5,2024-05-10,62.0
2024-05-10,128,1,Transient,95.0,3,2024-05-08,49.0
2024-05-10,129,0,,0.0,0,,
2024-05-10,130,1,Retail,113.0,4,2024-05-10,60.0
2024-05-11,101,1,Group,117.0,3,2024-05-11,66.0
2024-05-11,102,1,Transient,36.0,5,2024-05-07,40.0
2024-05-11,103,0,,0.0,0,,
2024-05-11,104,1,Offline TA/TO,83.0,4,2024-05-08,44.0
2024-05-11,105,1,Group,71.0,4,2024-05-11,48.0
2024-05-11,106,1,Group,30.0,4,2024-05-08,79.0
2024-05-11,107,1,Group,93.0,4,2024-05-09,45.0
2024-05-11,108,1,Offline TA/TO,120.0,5,2024-05-11,37.0
2024-05-11,109,1,Group,58.0,3,2024-05-10,65.0
2024-05-11,110,1,Group,57.0,5,2024-05-11,9.0
2024-05-11,111,0,,0.0,0,,
2024-05-11,112,1,Corporate,65.0,5,2024-05-07,30.0
2024-05-11,113,1,Offline TA/TO,98.0,3,2024-05-10,63.0
2024-05-11,114,1,Offline TA/TO,63.0,3,2024-05-11,53.0
2024-05-11,115,1,Transient,147.0,5,2024-05-10,14.0
2024-05-11,116,1,Corporate,72.0,3,2024-05-09,75.0
2024-05-11,117,1,Group,68.0,5,2024-05-09,58.0
2024-05-11,118,0,,0.0,0,,
2024-05-11,119,0,,0.0,0,,
2024-05-11,120,0,,0.0,0,,
2024-05-11,121,1,Group,99.0,1,2024-05-11,29.0
2024-05-11,122,1,Group,130.0,2,2024-05-10,86.0
2024-05-11,123,1,Offline TA/TO,114.0,2,2024-05-11,2.0
2024-05-11,124,1,Offline TA/TO,54.0,4,2024-05-10,76.0
2024-05-11,125,1,Online TA,159.0,3,2024-05-09,87.0
2024-05-11,126,0,,0.0,0,,
2024-05-11,127,1,Online TA,82.0,5,2024-05-10,61.0
2024-05-11,128,0,,0.0,0,,
2024-05-11,129,1,Group,73.0,2,2024-05-11,0.0
2024-05-11,130,1,Retail,113.0,4,2024-05-10,59.0
2024-05-12,101,1,Group,117.0,3,2024-05-11,65.0
2024-05-12,102,1,Group,126.0,4,2024-05-12,31.0
2024-05-12,103,1,Online TA,102.0,2,2024-05-12,63.0
2024-05-12,104,0,,0.0,0,,
2024-05-12,105,1,Group,71.0,4,2024-05-11,47.0
2024-05-12,106,1,Group,59.0,2,2024-05-12,71.0
2024-05-12,107,1,Group,93.0,4,2024-05-09,44.0
2024-05-12,108,1,Offline TA/TO,120.0,5,2024-05-11,36.0
2024-05-12,109,1,Group,58.0,3,2024-05-10,64.0
2024-05-12,110,1,Group,57.0,5,2024-05-11,8.0
2024-05-12,111,1,Online TA,127.0,5,2024-05-12,11.0
2024-05-12,112,0,,0.0,0,,
2024-05-12,113,1,Offline TA/TO,98.0,3,2024-05-10,62.0
2024-05-12,114,1,Offline TA/TO,63.0,3,2024-05-11,52.0
2024-05-12,115,1,Transient,147.0,5,2024-05-10,13.0
2024-05-12,116,0,,0.0,0,,
2024-05-12,117,1,Group,68.0,5,2024-05-09,57.0
2024-05-12,118,1,Corporate,107.0,3,2024-05-12,31.0
2024-05-12,119,0,,0.0,0,,
2024-05-12,120,0,,0.0,0,,
2024-05-12,121,1,Offline TA/TO,145.0,5,2024-05-12,70.0
2024-05-12,122,0,,0.0,0,,
2024-05-12,123,1,Offline TA/TO,114.0,2,2024-05-11,1.0
2024-05-12,124,1,Offline TA/TO,54.0,4,2024-05-10,75.0
2024-05-12,125,0,,0.0,0,,
2024-05-12,126,1,Corporate,100.0,5,2024-05-12,19.0
2024-05-12,127,1,Online TA,82.0,5,2024-05-10,60.0
2024-05-12,128,0,,0.0,0,,
2024-05-12,129,1,Group,73.0,2,2024-05-11,-1.0
2024-05-12,130,1,Retail,113.0,4,2024-05-10,58.0
2024-05-13,101,1,Group,117.0,3,2024-05-11,64.0
2024-05-13,102,1,Group,126.0,4,2024-05-12,30.0
2024-05-13,103,1,Online TA,102.0,2,2024-05-12,62.0
2024-05-13,104,1,Corporate,76.0,1,2024-05-13,47.0
2024-05-13,105,1,Group,71.0,4,2024-05-11,46.0
2024-05-13,106,1,Group,59.0,2,2024-05-12,70.0
2024-05-13,107,0,,0.0,0,,
2024-05-13,108,1,Offline TA/TO,120.0,5,2024-05-11,35.0
2024-05-13,109,1,Group,86.0,3,2024-05-13,34.0
2024-05-13,110,1,Group,57.0,5,2024-05-11,7.0
2024-05-13,111,1,Online TA,127.0,5,2024-05-12,10.0
2024-05-13,112,1,Corporate,103.0,4,2024-05-13,3.0
2024-05-13,113,1,Transient,116.0,5,2024-05-13,37.0
2024-05-13,114,1,Offline TA/TO,63.0,3,2024-05-11,51.0
2024-05-13,115,1,Transient,147.0,5,2024-05-10,12.0
2024-05-13,116,0,,0.0,0,,
2024-05-13,117,1,Group,68.0,5,2024-05-09,56.0
2024-05-13,118,1,Corporate,107.0,3,2024-05-12,30.0
2024-05-13,119,0,,0.0,0,,
2024-05-13,120,1,Retail,167.0,1,2024-05-13,48.0
2024-05-13,121,1,Offline TA/TO,145.0,5,2024-05-12,69.0
2024-05-13,122,1,Retail,136.0,1,2024-05-13,57.0
2024-05-13,123,0,,0.0,0,,
2024-05-13,124,1,Offline TA/TO,54.0,4,2024-05-10,74.0
2024-05-13,125,1,Transient,161.0,2,2024-05-13,59.0
2024-05-13,126,1,Corporate,100.0,5,2024-05-12,18.0
2024-05-13,127,1,Online TA,82.0,5,2024-05-10,59.0
2024-05-13,128,1,Corporate,102.0,2,2024-05-13,37.0
2024-05-13,129,1,Retail,180.0,5,2024-05-13,21.0
2024-05-13,130,1,Retail,113.0,4,2024-05-10,57.0
2024-05-14,101,1,Online TA,51.0,4,2024-05-14,39.0
2024-05-14,102,1,Group,126.0,4,2024-05-12,29.0
2024-05-14,103,0,,0.0,0,,
2024-05-14,104,0,,0.0,0,,
2024-05-14,105,1,Group,71.0,4,2024-05-11,45.0
2024-05-14,106,0,,0.0,0,,
2024-05-14,107,1,Group,83.0,3,2024-05-14,54.0
2024-05-14,108,1,Offline TA/TO,120.0,5,2024-05-11,34.0
2024-05-14,109,1,Group,86.0,3,2024-05-13,33.0
2024-05-14,110,1,Group,57.0,5,2024-05-11,6.0
2024-05-14,111,1,Online TA,127.0,5,2024-05-12,9.0
2024-05-14,112,1,Corporate,103.0,4,2024-05-13,2.0
2024-05-14,113,1,Transient,116.0,5,2024-05-13,36.0
2024-05-14,114,1,Online TA,117.0,3,2024-05-14,25.0
2024-05-14,115,1,Transient,147.0,5,2024-05-10,11.0
2024-05-14,116,1,Retail,189.0,4,2024-05-14,72.0
2024-05-14,117,0,,0.0,0,,
2024-05-14,118,1,Corporate,107.0,3,2024-05-12,29.0
2024-05-14,119,0,,0.0,0,,
2024-05-14,120,0,,0.0,0,,
2024-05-14,121,1,Offline TA/TO,145.0,5,2024-05-12,68.0
2024-05-14,122,1,Transient,140.0,4,2024-05-14,41.0
2024-05-14,123,1,Offline TA/TO,68.0,5,2024-05-14,22.0
2024-05-14,124,1,Online TA,108.0,2,2024-05-14,60.0
2024-05-14,125,1,Transient,161.0,2,2024-05-13,58.0
2024-05-14,126,1,Corporate,100.0,5,2024-05-12,17.0
2024-05-14,127,1,Online TA,82.0,5,2024-05-10,58.0
2024-05-14,128,1,Corporate,102.0,2,2024-05-13,36.0
2024-05-14,129,1,Retail,180.0,5,2024-05-13,20.0
2024-05-14,130,1,Retail,89.0,3,2024-05-14,33.0
2024-05-15,101,1,Online TA,51.0,4,2024-05-14,38.0
2024-05-15,102,1,Group,126.0,4,2024-05-12,28.0
2024-05-15,103,1,Online TA,142.0,2,2024-05-15,28.0
2024-05-15,104,1,Online TA,91.0,2,2024-05-15,36.0
2024-05-15,105,1,Retail,136.0,4,2024-05-15,86.0
2024-05-15,106,0,,0.0,0,,
2024-05-15,107,1,Group,83.0,3,2024-05-14,53.0
2024-05-15,108,1,Offline TA/TO,120.0,5,2024-05-11,33.0
2024-05-15,109,1,Group,86.0,3,2024-05-13,32.0
2024-05-15,110,1,Group,57.0,5,2024-05-11,5.0
2024-05-15,111,1,Online TA,127.0,5,2024-05-12,8.0
2024-05-15,112,1,Corporate,103.0,4,2024-05-13,1.0
2024-05-15,113,1,Transient,116.0,5,2024-05-13,35.0
2024-05-15,114,1,Online TA,117.0,3,2024-05-14,24.0
2024-05-15,115,0,,0.0,0,,
2024-05-15,116,1,Retail,189.0,4,2024-05-14,71.0
2024-05-15,117,1,Online TA,76.0,4,2024-05-15,40.0
2024-05-15,118,1,Offline TA/TO,87.0,4,2024-05-15,44.0
2024-05-15,119,1,Retail,113.0,2,2024-05-15,46.0
2024-05-15,120,1,Corporate,55.0,3,2024-05-15,18.0
2024-05-15,121,1,Offline TA/TO,145.0,5,2024-05-12,67.0
2024-05-15,122,1,Transient,140.0,4,2024-05-14,40.0
2024-05-15,123,1,Offline TA/TO,68.0,5,2024-05-14,21.0
2024-05-15,124,1,Online TA,108.0,2,2024-05-14,59.0
2024-05-15,125,0,,0.0,0,,
2024-05-15,126,1,Corporate,100.0,5,2024-05-12,16.0
2024-05-15,127,0,,0.0,0,,
2024-05-15,128,1,Corporate,54.0,5,2024-05-15,44.0
2024-05-15,129,1,Retail,180.0,5,2024-05-13,19.0
2024-05-15,130,1,Retail,89.0,3,2024-05-14,32.0
2024-05-16,101,1,Online TA,51.0,4,2024-05-14,37.0
2024-05-16,102,0,,0.0,0,,
2024-05-16,103,1,Online TA,142.0,2,2024-05-15,27.0
2024-05-16,104,1,Online TA,91.0,2,2024-05-15,35.0
2024-05-16,105,1,Retail,136.0,4,2024-05-15,85.0
2024-05-16,106,1,Transient,82.0,2,2024-05-16,60.0
2024-05-16,107,1,Group,83.0,3,2024-05-14,52.0
2024-05-16,108,1,Online TA,87.0,2,2024-05-16,19.0
2024-05-16,109,0,,0.0,0,,
2024-05-16,110,1,Offline TA/TO,145.0,4,2024-05-16,35.0
2024-05-16,111,1,Online TA,127.0,5,2024-05-12,7.0
2024-05-16,112,1,Corporate,103.0,4,2024-05-13,0.0
2024-05-16,113,1,Transient,116.0,5,2024-05-13,34.0
2024-05-16,114,1,Online TA,117.0,3,2024-05-14,23.0
2024-05-16,115,0,,0.0,0,,
2024-05-16,116,1,Retail,189.0,4,2024-05-14,70.0
2024-05-16,117,1,Online TA,76.0,4,2024-05-15,39.0
2024-05-16,118,1,Offline TA/TO,87.0,4,2024-05-15,43.0
2024-05-16,119,1,Retail,113.0,2,2024-05-15,45.0
2024-05-16,120,1,Corporate,55.0,3,2024-05-15,17.0
2024-05-16,121,1,Offline TA/TO,145.0,5,2024-05-12,66.0
2024-05-16,122,1,Transient,140.0,4,2024-05-14,39.0
2024-05-16,123,1,Offline TA/TO,68.0,5,2024-05-14,20.0
2024-05-16,124,1,Retail,79.0,4,2024-05-16,62.0
2024-05-16,125,1,Retail,196.0,3,2024-05-16,37.0
2024-05-16,126,1,Corporate,100.0,5,2024-05-12,15.0
